Area_name,STCOU,PST025182F,PST025182D,PST025182N1,PST025182N2,PST025183F,PST025183D,PST025183N1,PST025183N2,PST025184F,PST025184D,PST025184N1,PST025184N2,PST025185F,PST025185D,PST025185N1,PST025185N2,PST025186F,PST025186D,PST025186N1,PST025186N2,PST025187F,PST025187D,PST025187N1,PST025187N2,PST025188F,PST025188D,PST025188N1,PST025188N2,PST025189F,PST025189D,PST025189N1,PST025189N2,PST030190F,PST030190D,PST030190N1,PST030190N2,PST035190F,PST035190D,PST035190N1,PST035190N2
"Pinal, AZ",04021,0,96808,0000,0000,0,97847,0000,0000,0,100508,0000,0000,0,103223,0000,0000,0,107818,0000,0000,0,111168,0000,0000,0,114206,0000,0000,0,115750,0000,0000,0,116397,0000,0000,0,116867,0000,0000
"Santa Cruz, AZ",04023,0,21690,0000,0000,0,21839,0000,0000,0,22791,0000,0000,0,23534,0000,0000,0,24038,0000,0000,0,25625,0000,0000,0,26866,0000,0000,0,28781,0000,0000,0,29676,0000,0000,0,29854,0000,0000
"Yavapai, AZ",04025,0,74007,0000,0000,0,76770,0000,0000,0,79636,0000,0000,0,82641,0000,0000,0,89030,0000,0000,0,93812,0000,0000,0,99489,0000,0000,0,103650,0000,0000,0,107714,0000,0000,0,108818,0000,0000
"Yuma, AZ",04027,1,93878,5071,0000,0,84026,0000,0000,0,85368,0000,0000,0,87581,0000,0000,0,90515,0000,0000,0,92691,0000,0000,0,97069,0000,0000,0,103374,0000,0000,0,106895,0000,0000,0,108063,0000,0000
ARKANSAS,05000,0,2294297,0000,0000,0,2305796,0000,0000,0,2319782,0000,0000,0,2327069,0000,0000,0,2331988,0000,0000,0,2342405,0000,0000,0,2342643,0000,0000,0,2346375,0000,0000,0,2350624,0000,0000,0,2356586,0000,0000
"Arkansas, AR",05001,0,24118,0000,0000,0,23836,0000,0000,0,23397,0000,0000,0,23006,0000,0000,0,22578,0000,0000,0,22178,0000,0000,0,21847,0000,0000,0,21704,0000,0000,0,21653,0000,0000,0,21666,0000,0000
"Ashley, AR",05003,0,26276,0000,0000,0,25971,0000,0000,0,26046,0000,0000,0,26086,0000,0000,0,25399,0000,0000,0,25179,0000,0000,0,24933,0000,0000,0,24582,0000,0000,0,24319,0000,0000,0,24283,0000,0000
"Baxter, AR",05005,0,28025,0000,0000,0,28731,0000,0000,0,29436,0000,0000,0,29584,0000,0000,0,30096,0000,0000,0,30638,0000,0000,0,30904,0000,0000,0,30924,0000,0000,0,31186,0000,0000,0,31317,0000,0000
"Benton, AR",05007,0,80224,0000,0000,0,81852,0000,0000,0,84045,0000,0000,0,85838,0000,0000,0,87749,0000,0000,0,90921,0000,0000,0,93095,0000,0000,0,94973,0000,0000,0,97530,0000,0000,0,98524,0000,0000
"Boone, AR",05009,0,26458,0000,0000,0,26912,0000,0000,0,27371,0000,0000,0,27564,0000,0000,0,27702,0000,0000,0,27892,0000,0000,0,28125,0000,0000,0,28265,0000,0000,0,28297,0000,0000,0,28360,0000,0000
"Bradley, AR",05011,0,13389,0000,0000,0,13183,0000,0000,0,13078,0000,0000,0,12881,0000,0000,0,12595,0000,0000,0,12286,0000,0000,0,12117,0000,0000,0,12011,0000,0000,0,11793,0000,0000,0,11808,0000,0000
"Calhoun, AR",05013,0,6112,0000,0000,0,6081,0000,0000,0,6089,0000,0000,0,6068,0000,0000,0,6012,0000,0000,0,6047,0000,0000,0,5959,0000,0000,0,5884,0000,0000,0,5826,0000,0000,0,5821,0000,0000
"Carroll, AR",05015,0,16411,0000,0000,0,16965,0000,0000,0,17239,0000,0000,0,17528,0000,0000,0,17858,0000,0000,0,18156,0000,0000,0,18295,0000,0000,0,18380,0000,0000,0,18623,0000,0000,0,18770,0000,0000
"Chicot, AR",05017,0,18033,0000,0000,0,17931,0000,0000,0,17690,0000,0000,0,17257,0000,0000,0,16929,0000,0000,0,16621,0000,0000,0,16321,0000,0000,0,15984,0000,0000,0,15713,0000,0000,0,15630,0000,0000
"Clark, AR",05019,0,22999,0000,0000,0,23132,0000,0000,0,22912,0000,0000,0,22815,0000,0000,0,22651,0000,0000,0,22131,0000,0000,0,21943,0000,0000,0,21646,0000,0000,0,21437,0000,0000,0,21440,0000,0000
"Clay, AR",05021,0,20078,0000,0000,0,19963,0000,0000,0,19748,0000,0000,0,19334,0000,0000,0,18980,0000,0000,0,18799,0000,0000,0,18586,0000,0000,0,18321,0000,0000,0,18107,0000,0000,0,18096,0000,0000
"Cleburne, AR",05023,0,17316,0000,0000,0,17754,0000,0000,0,18314,0000,0000,0,18485,0000,0000,0,18571,0000,0000,0,18853,0000,0000,0,18957,0000,0000,0,19153,0000,0000,0,19411,0000,0000,0,19520,0000,0000
"Cleveland, AR",05025,0,7883,0000,0000,0,7966,0000,0000,0,7899,0000,0000,0,7867,0000,0000,0,7970,0000,0000,0,7928,0000,0000,0,7930,0000,0000,0,7881,0000,0000,0,7781,0000,0000,0,7764,0000,0000
"Columbia, AR",05027,0,26976,0000,0000,0,27021,0000,0000,0,26961,0000,0000,0,26715,0000,0000,0,26323,0000,0000,0,26216,0000,0000,0,26133,0000,0000,0,25956,0000,0000,0,25691,0000,0000,0,25691,0000,0000
"Conway, AR",05029,0,19251,0000,0000,0,19393,0000,0000,0,19635,0000,0000,0,19442,0000,0000,0,19356,0000,0000,0,19314,0000,0000,0,19225,0000,0000,0,19130,0000,0000,0,19151,0000,0000,0,19171,0000,0000
"Craighead, AR",05031,0,63043,0000,0000,0,63030,0000,0000,0,63675,0000,0000,0,64071,0000,0000,0,64301,0000,0000,0,65624,0000,0000,0,66784,0000,0000,0,67847,0000,0000,0,68956,0000,0000,0,69356,0000,0000
"Crawford, AR",05033,0,37153,0000,0000,0,37655,0000,0000,0,38438,0000,0000,0,39033,0000,0000,0,39894,0000,0000,0,40476,0000,0000,0,41260,0000,0000,0,42003,0000,0000,0,42493,0000,0000,0,42768,0000,0000
"Crittenden, AR",05035,0,49351,0000,0000,0,49422,0000,0000,0,49310,0000,0000,0,49366,0000,0000,0,49388,0000,0000,0,49502,0000,0000,0,50029,0000,0000,0,50061,0000,0000,0,49939,0000,0000,0,49959,0000,0000
"Cross, AR",05037,0,20501,0000,0000,0,20286,0000,0000,0,20233,0000,0000,0,20052,0000,0000,0,19840,0000,0000,0,19683,0000,0000,0,19507,0000,0000,0,19324,0000,0000,0,19225,0000,0000,0,19232,0000,0000
"Dallas, AR",05039,0,10514,0000,0000,0,10518,0000,0000,0,10362,0000,0000,0,10229,0000,0000,0,10139,0000,0000,0,10063,0000,0000,0,9865,0000,0000,0,9717,0000,0000,0,9614,0000,0000,0,9605,0000,0000
"Desha, AR",05041,0,19360,0000,0000,0,19072,0000,0000,0,18791,0000,0000,0,18492,0000,0000,0,18217,0000,0000,0,17758,0000,0000,0,17347,0000,0000,0,17064,0000,0000,0,16798,0000,0000,0,16794,0000,0000
"Drew, AR",05043,0,17898,0000,0000,0,17866,0000,0000,0,17814,0000,0000,0,17984,0000,0000,0,17677,0000,0000,0,17573,0000,0000,0,17435,0000,0000,0,17543,0000,0000,0,17369,0000,0000,0,17378,0000,0000
"Faulkner, AR",05045,0,47343,0000,0000,0,48387,0000,0000,0,49867,0000,0000,0,51655,0000,0000,0,53059,0000,0000,0,54858,0000,0000,0,56520,0000,0000,0,58444,0000,0000,0,60006,0000,0000,0,60503,0000,0000
"Franklin, AR",05047,0,14803,0000,0000,0,14996,0000,0000,0,15096,0000,0000,0,15037,0000,0000,0,15035,0000,0000,0,15073,0000,0000,0,14987,0000,0000,0,14956,0000,0000,0,14897,0000,0000,0,14939,0000,0000
"Fulton, AR",05049,0,9865,0000,0000,0,10075,0000,0000,0,10116,0000,0000,0,10068,0000,0000,0,10024,0000,0000,0,10020,0000,0000,0,10019,0000,0000,0,9934,0000,0000,0,10037,0000,0000,0,10093,0000,0000
"Garland, AR",05051,0,70536,0000,0000,0,71457,0000,0000,0,72173,0000,0000,0,72205,0000,0000,0,72488,0000,0000,0,73245,0000,0000,0,72820,0000,0000,0,73195,0000,0000,0,73397,0000,0000,0,73563,0000,0000
"Grant, AR",05053,0,12843,0000,0000,0,13002,0000,0000,0,13061,0000,0000,0,13133,0000,0000,0,13398,0000,0000,0,13509,0000,0000,0,13797,0000,0000,0,13885,0000,0000,0,13948,0000,0000,0,13976,0000,0000
"Greene, AR",05055,0,30853,0000,0000,0,30876,0000,0000,0,30999,0000,0000,0,31257,0000,0000,0,31398,0000,0000,0,31373,0000,0000,0,31402,0000,0000,0,31592,0000,0000,0,31804,0000,0000,0,31891,0000,0000
"Hempstead, AR",05057,0,23241,0000,0000,0,23172,0000,0000,0,23093,0000,0000,0,22711,0000,0000,0,22300,0000,0000,0,22059,0000,0000,0,21808,0000,0000,0,21649,0000,0000,0,21621,0000,0000,0,21680,0000,0000
"Hot Spring, AR",05059,0,26419,0000,0000,0,26632,0000,0000,0,26760,0000,0000,0,26820,0000,0000,0,26835,0000,0000,0,26905,0000,0000,0,26411,0000,0000,0,26233,0000,0000,0,26115,0000,0000,0,26122,0000,0000
"Howard, AR",05061,0,13454,0000,0000,0,13583,0000,0000,0,13715,0000,0000,0,13669,0000,0000,0,13685,0000,0000,0,13661,0000,0000,0,13608,0000,0000,0,13586,0000,0000,0,13569,0000,0000,0,13594,0000,0000
"Independence, AR",05063,0,31368,0000,0000,0,31660,0000,0000,0,31613,0000,0000,0,31368,0000,0000,0,31428,0000,0000,0,31404,0000,0000,0,31121,0000,0000,0,31384,0000,0000,0,31192,0000,0000,0,31176,0000,0000
"Izard, AR",05065,0,10744,0000,0000,0,10915,0000,0000,0,10887,0000,0000,0,10912,0000,0000,0,10953,0000,0000,0,10988,0000,0000,0,11064,0000,0000,0,11248,0000,0000,0,11364,0000,0000,0,11399,0000,0000
"Jackson, AR",05067,0,21212,0000,0000,0,21112,0000,0000,0,20823,0000,0000,0,20281,0000,0000,0,19709,0000,0000,0,19386,0000,0000,0,19232,0000,0000,0,19016,0000,0000,0,18944,0000,0000,0,19013,0000,0000
"Jefferson, AR",05069,0,89529,0000,0000,0,88846,0000,0000,0,88478,0000,0000,0,88005,0000,0000,0,87463,0000,0000,0,87526,0000,0000,0,87090,0000,0000,0,86539,0000,0000,0,85487,0000,0000,0,85473,0000,0000
"Johnson, AR",05071,0,17881,0000,0000,0,18001,0000,0000,0,18198,0000,0000,0,18199,0000,0000,0,18363,0000,0000,0,18240,0000,0000,0,18082,0000,0000,0,18122,0000,0000,0,18221,0000,0000,0,18305,0000,0000
"Lafayette, AR",05073,0,10131,0000,0000,0,10186,0000,0000,0,10293,0000,0000,0,10187,0000,0000,0,10048,0000,0000,0,10000,0000,0000,0,9803,0000,0000,0,9833,0000,0000,0,9643,0000,0000,0,9588,0000,0000
"Lawrence, AR",05075,0,18463,0000,0000,0,18395,0000,0000,0,18308,0000,0000,0,18152,0000,0000,0,18072,0000,0000,0,18001,0000,0000,0,17663,0000,0000,0,17618,0000,0000,0,17455,0000,0000,0,17430,0000,0000
"Lee, AR",05077,0,15365,0000,0000,0,15203,0000,0000,0,14906,0000,0000,0,14690,0000,0000,0,14274,0000,0000,0,14023,0000,0000,0,13672,0000,0000,0,13359,0000,0000,0,13053,0000,0000,0,12982,0000,0000
"Lincoln, AR",05079,0,13130,0000,0000,0,13135,0000,0000,0,13186,0000,0000,0,13017,0000,0000,0,12994,0000,0000,0,13204,0000,0000,0,13542,0000,0000,0,13565,0000,0000,0,13690,0000,0000,0,13721,0000,0000
"Little River, AR",05081,0,13937,0000,0000,0,13935,0000,0000,0,13948,0000,0000,0,14015,0000,0000,0,13857,0000,0000,0,13787,0000,0000,0,13855,0000,0000,0,13933,0000,0000,0,13966,0000,0000,0,14002,0000,0000
"Logan, AR",05083,0,20261,0000,0000,0,20203,0000,0000,0,20576,0000,0000,0,20738,0000,0000,0,20710,0000,0000,0,20691,0000,0000,0,20549,0000,0000,0,20542,0000,0000,0,20557,0000,0000,0,20574,0000,0000
"Lonoke, AR",05085,0,35084,0000,0000,0,35662,0000,0000,0,36141,0000,0000,0,36454,0000,0000,0,37314,0000,0000,0,37822,0000,0000,0,38145,0000,0000,0,38768,0000,0000,0,39268,0000,0000,0,39468,0000,0000
"Madison, AR",05087,0,11298,0000,0000,0,11530,0000,0000,0,11663,0000,0000,0,11720,0000,0000,0,11648,0000,0000,0,11734,0000,0000,0,11631,0000,0000,0,11577,0000,0000,0,11618,0000,0000,0,11654,0000,0000
"Marion, AR",05089,0,11523,0000,0000,0,11617,0000,0000,0,11808,0000,0000,0,11755,0000,0000,0,11831,0000,0000,0,11922,0000,0000,0,12009,0000,0000,0,12060,0000,0000,0,12001,0000,0000,0,12039,0000,0000
"Miller, AR",05091,0,38503,0000,0000,0,39003,0000,0000,0,39055,0000,0000,0,38667,0000,0000,0,39120,0000,0000,0,39214,0000,0000,0,39287,0000,0000,0,38693,0000,0000,0,38467,0000,0000,0,38503,0000,0000
"Mississippi, AR",05093,0,59339,0000,0000,0,59082,0000,0000,0,59562,0000,0000,0,59247,0000,0000,0,58645,0000,0000,0,57989,0000,0000,0,57800,0000,0000,0,57778,0000,0000,0,57525,0000,0000,0,57561,0000,0000
"Monroe, AR",05095,0,13705,0000,0000,0,13415,0000,0000,0,13046,0000,0000,0,12756,0000,0000,0,12419,0000,0000,0,12202,0000,0000,0,11827,0000,0000,0,11553,0000,0000,0,11333,0000,0000,0,11321,0000,0000
"Montgomery, AR",05097,0,7571,0000,0000,0,7619,0000,0000,0,7727,0000,0000,0,7853,0000,0000,0,7800,0000,0000,0,7922,0000,0000,0,7908,0000,0000,0,7837,0000,0000,0,7841,0000,0000,0,7858,0000,0000
"Nevada, AR",05099,0,11034,0000,0000,0,10970,0000,0000,0,10904,0000,0000,0,10890,0000,0000,0,10804,0000,0000,0,10711,0000,0000,0,10519,0000,0000,0,10273,0000,0000,0,10101,0000,0000,0,10076,0000,0000
"Newton, AR",05101,0,7618,0000,0000,0,7844,0000,0000,0,7829,0000,0000,0,7851,0000,0000,0,7861,0000,0000,0,7828,0000,0000,0,7784,0000,0000,0,7670,0000,0000,0,7666,0000,0000,0,7685,0000,0000
"Ouachita, AR",05103,0,30924,0000,0000,0,31295,0000,0000,0,31746,0000,0000,0,31984,0000,0000,0,31946,0000,0000,0,31751,0000,0000,0,31546,0000,0000,0,31420,0000,0000,0,30574,0000,0000,0,30420,0000,0000
"Perry, AR",05105,0,7478,0000,0000,0,7585,0000,0000,0,7702,0000,0000,0,7709,0000,0000,0,7830,0000,0000,0,7986,0000,0000,0,8037,0000,0000,0,7969,0000,0000,0,7969,0000,0000,0,7973,0000,0000
"Phillips, AR",05107,0,33593,0000,0000,0,33046,0000,0000,0,32629,0000,0000,0,32323,0000,0000,0,31551,0000,0000,0,30481,0000,0000,0,29744,0000,0000,0,29254,0000,0000,0,28830,0000,0000,0,28768,0000,0000
"Pike, AR",05109,0,10116,0000,0000,0,10091,0000,0000,0,10077,0000,0000,0,10109,0000,0000,0,9990,0000,0000,0,10091,0000,0000,0,10188,0000,0000,0,10099,0000,0000,0,10086,0000,0000,0,10088,0000,0000
"Poinsett, AR",05111,0,26257,0000,0000,0,26043,0000,0000,0,25742,0000,0000,0,25677,0000,0000,0,25531,0000,0000,0,25429,0000,0000,0,25150,0000,0000,0,24872,0000,0000,0,24664,0000,0000,0,24643,0000,0000
"Polk, AR",05113,0,17081,0000,0000,0,17216,0000,0000,0,17374,0000,0000,0,17244,0000,0000,0,17031,0000,0000,0,17023,0000,0000,0,17243,0000,0000,0,17351,0000,0000,0,17347,0000,0000,0,17361,0000,0000
"Pope, AR",05115,0,40344,0000,0000,0,40813,0000,0000,0,41470,0000,0000,0,42437,0000,0000,0,43242,0000,0000,0,44003,0000,0000,0,44502,0000,0000,0,44949,0000,0000,0,45883,0000,0000,0,46225,0000,0000
"Prairie, AR",05117,0,10101,0000,0000,0,10043,0000,0000,0,9926,0000,0000,0,9893,0000,0000,0,9857,0000,0000,0,9823,0000,0000,0,9679,0000,0000,0,9599,0000,0000,0,9518,0000,0000,0,9522,0000,0000
"Pulaski, AR",05119,0,343570,0000,0000,0,344935,0000,0000,0,347548,0000,0000,0,350013,0000,0000,0,351647,0000,0000,0,352901,0000,0000,0,350203,0000,0000,0,350026,0000,0000,0,349569,0000,0000,0,350060,0000,0000
"Randolph, AR",05121,0,16331,0000,0000,0,16457,0000,0000,0,16286,0000,0000,0,16515,0000,0000,0,16399,0000,0000,0,16443,0000,0000,0,16353,0000,0000,0,16483,0000,0000,0,16558,0000,0000,0,16566,0000,0000
"St. Francis, AR",05123,0,30941,0000,0000,0,30683,0000,0000,0,30687,0000,0000,0,30528,0000,0000,0,30410,0000,0000,0,30041,0000,0000,0,29372,0000,0000,0,28854,0000,0000,0,28497,0000,0000,0,28481,0000,0000
"Saline, AR",05125,0,54990,0000,0000,0,55627,0000,0000,0,56335,0000,0000,0,57374,0000,0000,0,58875,0000,0000,0,60556,0000,0000,0,62025,0000,0000,0,63353,0000,0000,0,64183,0000,0000,0,64464,0000,0000
"Scott, AR",05127,0,9596,0000,0000,0,9652,0000,0000,0,9711,0000,0000,0,9996,0000,0000,0,10116,0000,0000,0,10360,0000,0000,0,10356,0000,0000,0,10266,0000,0000,0,10205,0000,0000,0,10200,0000,0000
"Searcy, AR",05129,0,8752,0000,0000,0,8707,0000,0000,0,8671,0000,0000,0,8541,0000,0000,0,8525,0000,0000,0,8405,0000,0000,0,8200,0000,0000,0,7986,0000,0000,0,7841,0000,0000,0,7819,0000,0000
"Sebastian, AR",05131,0,95367,0000,0000,0,96252,0000,0000,0,97482,0000,0000,0,98194,0000,0000,0,98663,0000,0000,0,99464,0000,0000,0,99981,0000,0000,0,100105,0000,0000,0,99590,0000,0000,0,99743,0000,0000
"Sevier, AR",05133,0,13991,0000,0000,0,14097,0000,0000,0,14103,0000,0000,0,14071,0000,0000,0,13823,0000,0000,0,13808,0000,0000,0,13578,0000,0000,0,13412,0000,0000,0,13637,0000,0000,0,13752,0000,0000
"Sharp, AR",05135,0,14373,0000,0000,0,14655,0000,0000,0,14661,0000,0000,0,14478,0000,0000,0,14390,0000,0000,0,14389,0000,0000,0,14258,0000,0000,0,14097,0000,0000,0,14109,0000,0000,0,14128,0000,0000
"Stone, AR",05137,0,9123,0000,0000,0,9300,0000,0000,0,9307,0000,0000,0,9346,0000,0000,0,9463,0000,0000,0,9569,0000,0000,0,9569,0000,0000,0,9617,0000,0000,0,9775,0000,0000,0,9831,0000,0000
"Union, AR",05139,0,48546,0000,0000,0,48492,0000,0000,0,48556,0000,0000,0,48498,0000,0000,0,48040,0000,0000,0,47813,0000,0000,0,47476,0000,0000,0,46723,0000,0000,0,46719,0000,0000,0,46785,0000,0000
"Van Buren, AR",05141,0,13523,0000,0000,0,13669,0000,0000,0,13819,0000,0000,0,13881,0000,0000,0,13888,0000,0000,0,13981,0000,0000,0,14003,0000,0000,0,13960,0000,0000,0,14008,0000,0000,0,14057,0000,0000
"Washington, AR",05143,0,101460,0000,0000,0,102043,0000,0000,0,103523,0000,0000,0,105092,0000,0000,0,106375,0000,0000,0,108094,0000,0000,0,109561,0000,0000,0,111127,0000,0000,0,113409,0000,0000,0,114325,0000,0000
"White, AR",05145,0,51310,0000,0000,0,51636,0000,0000,0,52129,0000,0000,0,52050,0000,0000,0,52687,0000,0000,0,53024,0000,0000,0,53323,0000,0000,0,54093,0000,0000,0,54676,0000,0000,0,54931,0000,0000
"Woodruff, AR",05147,0,10932,0000,0000,0,10764,0000,0000,0,10606,0000,0000,0,10600,0000,0000,0,10361,0000,0000,0,10143,0000,0000,0,9865,0000,0000,0,9733,0000,0000,0,9520,0000,0000,0,9480,0000,0000
"Yell, AR",05149,0,17176,0000,0000,0,17642,0000,0000,0,17378,0000,0000,0,17507,0000,0000,0,17588,0000,0000,0,17692,0000,0000,0,17879,0000,0000,0,17832,0000,0000,0,17759,0000,0000,0,17822,0000,0000
CALIFORNIA,06000,0,24820025,0000,0000,0,25360028,0000,0000,0,25844380,0000,0000,0,26441100,0000,0000,0,27102241,0000,0000,0,27777121,0000,0000,0,28464230,0000,0000,0,29218163,0000,0000,0,29811427,0000,0000,0,29959515,0000,0000
"Alameda, CA",06001,0,1140263,0000,0000,0,1160695,0000,0000,0,1179130,0000,0000,0,1197407,0000,0000,0,1215509,0000,0000,0,1229320,0000,0000,0,1251097,0000,0000,0,1271451,0000,0000,0,1304347,0000,0000,0,1306166,0000,0000
"Alpine, CA",06003,0,1148,0000,0000,0,1120,0000,0000,0,1093,0000,0000,0,1157,0000,0000,0,1200,0000,0000,0,1143,0000,0000,0,1163,0000,0000,0,1162,0000,0000,0,1113,0000,0000,0,1106,0000,0000
"Amador, CA",06005,0,20606,0000,0000,0,21101,0000,0000,0,21821,0000,0000,0,22661,0000,0000,0,23375,0000,0000,0,24530,0000,0000,0,27076,0000,0000,0,28941,0000,0000,0,30039,0000,0000,0,30302,0000,0000
"Butte, CA",06007,0,151910,0000,0000,0,154259,0000,0000,0,156786,0000,0000,0,160682,0000,0000,0,163238,0000,0000,0,166968,0000,0000,0,171906,0000,0000,0,176584,0000,0000,0,182120,0000,0000,0,183652,0000,0000
"Calaveras, CA",06009,0,22775,0000,0000,0,23530,0000,0000,0,24196,0000,0000,0,24872,0000,0000,0,25852,0000,0000,0,27195,0000,0000,0,28249,0000,0000,0,30068,0000,0000,0,31998,0000,0000,0,32542,0000,0000
"Colusa, CA",06011,0,13872,0000,0000,0,14110,0000,0000,0,14156,0000,0000,0,14706,0000,0000,0,14934,0000,0000,0,14972,0000,0000,0,15494,0000,0000,0,16006,0000,0000,0,16275,0000,0000,0,16335,0000,0000
"Contra Costa, CA",06013,0,678901,0000,0000,0,690153,0000,0000,0,698813,0000,0000,0,711445,0000,0000,0,725373,0000,0000,0,739981,0000,0000,0,759241,0000,0000,0,784396,0000,0000,0,803731,0000,0000,0,809317,0000,0000
"Del Norte, CA",06015,0,18573,0000,0000,0,18703,0000,0000,0,18508,0000,0000,0,18704,0000,0000,0,19085,0000,0000,0,19527,0000,0000,0,20311,0000,0000,0,21268,0000,0000,0,23460,0000,0000,0,23986,0000,0000
"El Dorado, CA",06017,0,92427,0000,0000,0,93435,0000,0000,0,95373,0000,0000,0,99093,0000,0000,0,102452,0000,0000,0,106855,0000,0000,0,112687,0000,0000,0,118828,0000,0000,0,125995,0000,0000,0,127952,0000,0000
"Fresno, CA",06019,0,541498,0000,0000,0,555866,0000,0000,0,572084,0000,0000,0,584064,0000,0000,0,593612,0000,0000,0,608823,0000,0000,0,627652,0000,0000,0,650754,0000,0000,0,667479,0000,0000,0,672302,0000,0000
"Glenn, CA",06021,0,22344,0000,0000,0,22878,0000,0000,0,22836,0000,0000,0,23171,0000,0000,0,23216,0000,0000,0,23319,0000,0000,0,23847,0000,0000,0,24426,0000,0000,0,24798,0000,0000,0,24919,0000,0000
"Humboldt, CA",06023,0,109890,0000,0000,0,109635,0000,0000,0,110280,0000,0000,0,111052,0000,0000,0,111705,0000,0000,0,112819,0000,0000,0,114774,0000,0000,0,117160,0000,0000,0,119118,0000,0000,0,119746,0000,0000
"Imperial, CA",06025,0,95686,0000,0000,0,96891,0000,0000,0,97467,0000,0000,0,99195,0000,0000,0,98893,0000,0000,0,100073,0000,0000,0,101889,0000,0000,0,105165,0000,0000,0,109303,0000,0000,0,110839,0000,0000
"Inyo, CA",06027,0,18408,0000,0000,0,18421,0000,0000,0,18202,0000,0000,0,18084,0000,0000,0,17860,0000,0000,0,17797,0000,0000,0,17947,0000,0000,0,18317,0000,0000,0,18281,0000,0000,0,18272,0000,0000
"Kern, CA",06029,0,433696,0000,0000,0,446961,0000,0000,0,459408,0000,0000,0,474245,0000,0000,0,486211,0000,0000,0,497911,0000,0000,0,510974,0000,0000,0,527927,0000,0000,0,544981,0000,0000,0,549535,0000,0000
"Kings, CA",06031,0,78217,0000,0000,0,81134,0000,0000,0,83000,0000,0000,0,85195,0000,0000,0,86374,0000,0000,0,88030,0000,0000,0,94513,0000,0000,0,99854,0000,0000,0,101469,0000,0000,0,101885,0000,0000
"Lake, CA",06033,0,39993,0000,0000,0,41809,0000,0000,0,43812,0000,0000,0,45494,0000,0000,0,46135,0000,0000,0,47140,0000,0000,0,47914,0000,0000,0,48944,0000,0000,0,50631,0000,0000,0,51149,0000,0000
"Lassen, CA",06035,0,23374,0000,0000,0,23563,0000,0000,0,23831,0000,0000,0,24129,0000,0000,0,24641,0000,0000,0,26049,0000,0000,0,26681,0000,0000,0,27334,0000,0000,0,27598,0000,0000,0,27666,0000,0000
"Los Angeles, CA",06037,0,7767421,0000,0000,0,7920953,0000,0000,0,8041681,0000,0000,0,8182907,0000,0000,0,8393630,0000,0000,0,8553846,0000,0000,0,8667689,0000,0000,0,8793711,0000,0000,0,8863052,0000,0000,0,8878157,0000,0000
"Madera, CA",06039,0,69240,0000,0000,0,71499,0000,0000,0,72994,0000,0000,0,75112,0000,0000,0,76970,0000,0000,0,79009,0000,0000,0,81766,0000,0000,0,84800,0000,0000,0,88090,0000,0000,0,89125,0000,0000
"Marin, CA",06041,0,223421,0000,0000,0,223974,0000,0000,0,223227,0000,0000,0,222453,0000,0000,0,224007,0000,0000,0,224932,0000,0000,0,226013,0000,0000,0,229176,0000,0000,0,230096,0000,0000,0,230522,0000,0000
"Mariposa, CA",06043,0,11802,0000,0000,0,11982,0000,0000,0,12311,0000,0000,0,12653,0000,0000,0,12872,0000,0000,0,13128,0000,0000,0,13513,0000,0000,0,13904,0000,0000,0,14302,0000,0000,0,14446,0000,0000
"Mendocino, CA",06045,0,69729,0000,0000,0,70697,0000,0000,0,71811,0000,0000,0,73391,0000,0000,0,74296,0000,0000,0,75318,0000,0000,0,76492,0000,0000,0,78443,0000,0000,0,80345,0000,0000,0,80859,0000,0000
"Merced, CA",06047,0,142766,0000,0000,0,147658,0000,0000,0,151360,0000,0000,0,155935,0000,0000,0,158994,0000,0000,0,162956,0000,0000,0,167751,0000,0000,0,172990,0000,0000,0,178403,0000,0000,0,179953,0000,0000
"Modoc, CA",06049,0,9268,0000,0000,0,9467,0000,0000,0,9631,0000,0000,0,9500,0000,0000,0,9371,0000,0000,0,9350,0000,0000,0,9361,0000,0000,0,9662,0000,0000,0,9678,0000,0000,0,9677,0000,0000
"Mono, CA",06051,0,9280,0000,0000,0,9222,0000,0000,0,8791,0000,0000,0,8805,0000,0000,0,8797,0000,0000,0,8915,0000,0000,0,9070,0000,0000,0,9512,0000,0000,0,9956,0000,0000,0,10126,0000,0000
"Monterey, CA",06053,0,306236,0000,0000,0,313705,0000,0000,0,321465,0000,0000,0,328102,0000,0000,0,335846,0000,0000,0,341267,0000,0000,0,345944,0000,0000,0,349875,0000,0000,0,355660,0000,0000,0,357535,0000,0000
"Napa, CA",06055,0,101180,0000,0000,0,101545,0000,0000,0,101905,0000,0000,0,103014,0000,0000,0,104241,0000,0000,0,105009,0000,0000,0,106130,0000,0000,0,108661,0000,0000,0,110765,0000,0000,0,111284,0000,0000
"Nevada, CA",06057,0,59088,0000,0000,0,60784,0000,0000,0,62828,0000,0000,0,65282,0000,0000,0,67718,0000,0000,0,70557,0000,0000,0,73370,0000,0000,0,76130,0000,0000,0,78510,0000,0000,0,79172,0000,0000
"Orange, CA",06059,0,2045924,0000,0000,0,2088884,0000,0000,0,2123365,0000,0000,0,2171927,0000,0000,0,2228897,0000,0000,0,2281483,0000,0000,0,2333095,0000,0000,0,2383918,0000,0000,0,2410668,0000,0000,0,2418986,0000,0000
