Area_name,STCOU,EDU010187F,EDU010187D,EDU010187N1,EDU010187N2,EDU010188F,EDU010188D,EDU010188N1,EDU010188N2,EDU010189F,EDU010189D,EDU010189N1,EDU010189N2,EDU010190F,EDU010190D,EDU010190N1,EDU010190N2,EDU010191F,EDU010191D,EDU010191N1,EDU010191N2,EDU010192F,EDU010192D,EDU010192N1,EDU010192N2,EDU010193F,EDU010193D,EDU010193N1,EDU010193N2,EDU010194F,EDU010194D,EDU010194N1,EDU010194N2,EDU010195F,EDU010195D,EDU010195N1,EDU010195N2,EDU010196F,EDU010196D,EDU010196N1,EDU010196N2
"Morris, TX",48343,0,3054,0000,0000,0,3112,0000,0000,0,3118,0000,0000,0,3041,0000,0000,0,2930,0000,0000,0,2925,0000,0000,0,2860,0000,0000,0,2917,0000,0000,0,2925,0000,0000,0,2901,0000,0000
"Motley, TX",48345,0,285,0000,0000,0,278,0000,0000,0,275,0000,0000,0,261,0000,0000,0,274,0000,0000,0,284,0000,0000,0,285,0000,0000,0,266,0000,0000,0,275,0000,0000,0,261,0000,0000
"Nacogdoches, TX",48347,0,8561,0000,0000,0,8775,0000,0000,0,8734,0000,0000,0,8927,0000,0000,0,8927,0000,0000,0,9049,0000,0000,0,9269,0000,0000,0,9405,0000,0000,0,9654,0000,0000,0,9793,0000,0000
"Navarro, TX",48349,0,7357,0000,0000,0,7492,0000,0000,0,7484,0000,0000,0,7286,0000,0000,0,7376,0000,0000,0,7440,0000,0000,0,7632,0000,0000,0,7772,0000,0000,0,7880,0000,0000,0,8047,0000,0000
"Newton, TX",48351,0,2896,0000,0000,0,2835,0000,0000,0,2775,0000,0000,0,2798,0000,0000,0,2735,0000,0000,0,2696,0000,0000,0,2732,0000,0000,0,2765,0000,0000,0,2803,0000,0000,0,2750,0000,0000
"Nolan, TX",48353,0,3770,0000,0000,0,3681,0000,0000,0,3815,0000,0000,0,3770,0000,0000,0,3670,0000,0000,0,3668,0000,0000,0,3612,0000,0000,0,3650,0000,0000,0,3689,0000,0000,0,3677,0000,0000
"Nueces, TX",48355,0,61494,0000,0000,0,63289,0000,0000,0,63014,0000,0000,0,63014,0000,0000,0,63538,0000,0000,0,63911,0000,0000,0,64371,0000,0000,0,65126,0000,0000,0,64722,0000,0000,0,64657,0000,0000
"Ochiltree, TX",48357,0,2036,0000,0000,0,2014,0000,0000,0,2021,0000,0000,0,1866,0000,0000,0,1952,0000,0000,0,1801,0000,0000,0,1965,0000,0000,0,1950,0000,0000,0,2000,0000,0000,0,2053,0000,0000
"Oldham, TX",48359,0,827,0000,0000,0,946,0000,0000,0,965,0000,0000,0,1009,0000,0000,0,943,0000,0000,0,918,0000,0000,0,901,0000,0000,0,936,0000,0000,0,972,0000,0000,0,874,0000,0000
"Orange, TX",48361,0,17731,0000,0000,0,17411,0000,0000,0,17461,0000,0000,0,16825,0000,0000,0,17044,0000,0000,0,17106,0000,0000,0,17300,0000,0000,0,17446,0000,0000,0,17604,0000,0000,0,17492,0000,0000
"Palo Pinto, TX",48363,0,4640,0000,0000,0,4654,0000,0000,0,4715,0000,0000,0,4698,0000,0000,0,4759,0000,0000,0,4630,0000,0000,0,4645,0000,0000,0,4756,0000,0000,0,4788,0000,0000,0,4748,0000,0000
"Panola, TX",48365,0,4045,0000,0000,0,4098,0000,0000,0,4134,0000,0000,0,4199,0000,0000,0,4105,0000,0000,0,4171,0000,0000,0,4066,0000,0000,0,4099,0000,0000,0,4084,0000,0000,0,4097,0000,0000
"Parker, TX",48367,0,10650,0000,0000,0,10954,0000,0000,0,11137,0000,0000,0,11423,0000,0000,0,11651,0000,0000,0,12056,0000,0000,0,12286,0000,0000,0,12650,0000,0000,0,12982,0000,0000,0,13402,0000,0000
"Parmer, TX",48369,0,2524,0000,0000,0,2544,0000,0000,0,2569,0000,0000,0,2545,0000,0000,0,2526,0000,0000,0,2596,0000,0000,0,2575,0000,0000,0,2634,0000,0000,0,2596,0000,0000,0,2621,0000,0000
"Pecos, TX",48371,0,4078,0000,0000,0,3990,0000,0000,0,3964,0000,0000,0,4051,0000,0000,0,3956,0000,0000,0,3769,0000,0000,0,3674,0000,0000,0,3658,0000,0000,0,3735,0000,0000,0,3712,0000,0000
"Polk, TX",48373,0,5503,0000,0000,0,5429,0000,0000,0,5369,0000,0000,0,5505,0000,0000,0,5434,0000,0000,0,5704,0000,0000,0,6031,0000,0000,0,6117,0000,0000,0,6365,0000,0000,0,6451,0000,0000
"Potter, TX",48375,0,30046,0000,0000,0,29895,0000,0000,0,29609,0000,0000,0,28352,0000,0000,0,29580,0000,0000,0,30106,0000,0000,0,30807,0000,0000,0,31190,0000,0000,0,32061,0000,0000,0,32466,0000,0000
"Presidio, TX",48377,0,1406,0000,0000,0,1459,0000,0000,0,1552,0000,0000,0,1394,0000,0000,0,1533,0000,0000,0,1540,0000,0000,0,1627,0000,0000,0,1694,0000,0000,0,1650,0000,0000,0,1690,0000,0000
